loc_id,link_id,ref_node_id,lr,x_coord,y_coord,z_coord,loc_type,zone_id,gfts_stop_id
220654,15853,,,323797.0078,5810635.372,,Bus stop,,
220655,15852,,,323906.4295,5810665.996,,Bus stop,,
220656,15856,,,324024.7395,5810706.257,,Bus stop,,
220657,43033,,,324128.7888,5810720.974,,Bus stop,,
220658,15845,,,324203.0924,5810685.271,,Bus stop,,
220659,15848,,,324254.1118,5810646.632,,Bus stop,,
220660,15850,,,324310.9675,5810632.062,,Bus stop,,
220661,43092,,,324367.6125,5810641.409,,Bus stop,,
220662,42493,,,324448.1431,5810620.292,,Bus stop,,
220663,42530,,,324528.5749,5810768.766,,Bus stop,,
220664,42873,,,324602.0882,5810940.98,,Bus stop,,
220665,15858,,,324667.8457,5810909.975,,Bus stop,,
220666,43032,,,324711.4428,5810867.388,,Bus stop,,
220667,15859,,,324749.2513,5810803.891,,Bus stop,,
220668,15862,,,324793.877,5810746.822,,Bus stop,,
220669,15864,,,324849.8387,5810734.047,,Bus stop,,
220670,15866,,,324902.388,5810767.498,,Bus stop,,
220671,15868,,,324941.8938,5810831.436,,Bus stop,,
220672,15870,,,324966.5805,5810901.303,,Bus stop,,
220673,15872,,,324984.8481,5810955.446,,Bus stop,,
220674,15876,,,325026.4262,5810993.079,,Bus stop,,
220675,15874,,,325069.8214,5811017.677,,Bus stop,,
220676,42817,,,325064.6646,5810767.848,,Bus stop,,
220677,43169,,,325026.4578,5810438.454,,Bus stop,,
220678,9383,,,324989.04,5810139.707,,Bus stop,,
220679,43519,,,326022.1323,5809645.361,,Bus stop,,
220680,20789,,,325964.955,5809220.433,,Bus stop,,
220681,43925,,,325912.247,5808787.336,,Bus stop,,
220682,10163,,,325885.3552,5808513.04,,Bus stop,,
220683,44176,,,325862.406,5808278.436,,Bus stop,,
221210,11246,,,325586.4032,5817912.017,,Bus stop,,
221211,27538,,,325537.1988,5817454.967,,Bus stop,,
221212,11233,,,325490.75,5817058.02,,Bus stop,,
221213,33824,,,325365.0018,5816870.565,,Bus stop,,
221214,33813,,,325022.8607,5816907.077,,Bus stop,,
221215,33768,,,324469.7465,5816977.168,,Bus stop,,
221216,11228,,,323906.128,5817049.523,,Bus stop,,
221217,37794,,,323699.308,5817482.809,,Bus stop,,
221633,27421,,,323939.6881,5817873.49,,Bus stop,,
221634,55694,,,324207.7027,5817837.968,,Bus stop,,
221635,27442,,,324578.1192,5817788.764,,Bus stop,,
221636,27475,,,324872.564,5817931.154,,Bus stop,,
221786,33538,,,327243.8588,5817235.404,,Bus stop,,
221787,10615,,,327049.0955,5816922.152,,Bus stop,,
221788,33844,,,326848.7016,5816765.176,,Bus stop,,
221789,33903,,,326524.8507,5816658.863,,Bus stop,,
221790,33954,,,326242.8099,5816584.158,,Bus stop,,
221791,33978,,,326116.877,5816553.727,,Bus stop,,
221792,33982,,,325945.6273,5816510.809,,Bus stop,,
221793,11225,,,325618.8496,5816423.864,,Bus stop,,
221794,34074,,,325278.5095,5816338.664,,Bus stop,,
221795,34091,,,325100.068,5816299.095,,Bus stop,,
221796,34117,,,325000.0731,5816275.679,,Bus stop,,
221797,21410,,,324876.7567,5816258.068,,Bus stop,,
221798,21409,,,324778.7399,5816263.718,,Bus stop,,
221799,34112,,,324683.8411,5816279.709,,Bus stop,,
221800,21412,,,324597.4249,5816286.065,,Bus stop,,
221801,21415,,,324489.9444,5816282.58,,Bus stop,,
221802,21417,,,324384.5325,5816267.169,,Bus stop,,
221803,21419,,,324188.0141,5816205.804,,Bus stop,,
221804,34145,,,323923.2324,5816105.637,,Bus stop,,
221805,39549,,,323640.2566,5815983.403,,Bus stop,,
221806,34570,,,322504.7895,5815409.692,,Bus stop,,
221807,39551,,,322339.5637,5815319.299,,Bus stop,,
221808,34679,,,322201.6509,5815247.787,,Bus stop,,
221809,34742,,,322098.7381,5815190.644,,Bus stop,,
221810,34738,,,321949.3321,5815205.838,,Bus stop,,
221811,34711,,,321804.9535,5815215.072,,Bus stop,,
221812,34726,,,321650.9755,5815223.875,,Bus stop,,
221813,34713,,,321470.4076,5815245.978,,Bus stop,,
221814,34693,,,321247.6168,5815270.585,,Bus stop,,
221815,34684,,,321102.9569,5815278.825,,Bus stop,,
221816,20740,,,321077.8054,5815250.567,,Bus stop,,
221817,20742,,,321028.4689,5815203.262,,Bus stop,,
221818,20739,,,320954.5932,5815178.595,,Bus stop,,
221819,34749,,,320878.8693,5815177.078,,Bus stop,,
221820,34745,,,320780.9269,5815209.419,,Bus stop,,
221821,20736,,,320703.1554,5815257.246,,Bus stop,,
221822,20734,,,320632.0609,5815296.735,,Bus stop,,
221823,20733,,,320556.1625,5815313.358,,Bus stop,,
221824,34670,,,320467.3511,5815307.521,,Bus stop,,
221825,20730,,,320389.9986,5815272.617,,Bus stop,,
221826,20727,,,320322.8957,5815221.153,,Bus stop,,
221827,20726,,,320271.402,5815158.087,,Bus stop,,
221828,34956,,,320200.3087,5814663.62,,Bus stop,,
221829,35013,,,320185.1418,5814463.058,,Bus stop,,
221830,34988,,,320813.4259,5814979.356,,Bus stop,,
222283,35000,,,321036.0401,5814546.209,,Bus stop,,
222284,35273,,,320997.6366,5814227.422,,Bus stop,,
222285,35454,,,320970.9377,5814008.977,,Bus stop,,
222286,35461,,,320945.7057,5813775.935,,Bus stop,,
222287,35788,,,320928.7319,5813610.458,,Bus stop,,
222288,35824,,,320948.448,5813515.313,,Bus stop,,
222289,35956,,,321001.7386,5813377.866,,Bus stop,,
222290,40348,,,321040.0847,5813280.15,,Bus stop,,
222291,36149,,,321083.1936,5813174.866,,Bus stop,,
222292,40340,,,321121.6555,5813075.91,,Bus stop,,
222293,41815,,,320600.1208,5812296.671,,Bus stop,,
222294,41865,,,320339.2193,5812193.405,,Bus stop,,
222295,41954,,,320076.562,5811914.593,,Bus stop,,
222296,42173,,,320165.6879,5811685.716,,Bus stop,,
222297,42277,,,320202.6961,5811590.502,,Bus stop,,
222298,42290,,,320232.8854,5811517.182,,Bus stop,,
222299,40306,,,320275.9416,5811406.07,,Bus stop,,
222300,42535,,,320154.3004,5811180.567,,Bus stop,,
222301,42820,,,319980.7978,5810986.064,,Bus stop,,
222302,42872,,,319976.3572,5810893.151,,Bus stop,,
222303,42959,,,320049.3458,5810709.179,,Bus stop,,
222304,43130,,,319989.1394,5810544.755,,Bus stop,,
222305,43181,,,319816.9888,5810478.375,,Bus stop,,
222306,43210,,,319658.6183,5810415.671,,Bus stop,,
222307,43255,,,319529.4485,5810378.872,,Bus stop,,
222308,43245,,,319503.0654,5810399.935,,Bus stop,,
222309,43234,,,319446.7656,5810485.632,,Bus stop,,
222310,43457,,,318692.5242,5809747.851,,Bus stop,,
222311,43614,,,318407.9409,5809672.745,,Bus stop,,
222312,43526,,,318366.8262,5809935.915,,Bus stop,,
222313,43362,,,318412.7003,5810156.927,,Bus stop,,
222314,43315,,,318247.0486,5810196.925,,Bus stop,,
222315,43322,,,318051.2939,5810027.209,,Bus stop,,
222316,43483,,,317879.9431,5809868.068,,Bus stop,,
222317,43480,,,317714.6848,5809900.611,,Bus stop,,
222318,43443,,,317500.7039,5809954.607,,Bus stop,,
222319,43421,,,316992.1133,5809966.564,,Bus stop,,
222320,43430,,,316550.0099,5810087.481,,Bus stop,,
222321,43300,,,316751.6429,5810294.525,,Bus stop,,
222322,40231,,,317118.1448,5810393.732,,Bus stop,,
222323,40235,,,317316.0097,5810447.002,,Bus stop,,
222756,27478,,,324857.481,5817601.344,,Bus stop,,
222757,33528,,,324836.3442,5817351.929,,Bus stop,,
222758,57708,,,324802.623,5817092.81,,Bus stop,,
222759,33770,,,324775.5511,5816872.389,,Bus stop,,
222760,33849,,,324760.8471,5816749.742,,Bus stop,,
222761,33917,,,324739.2453,5816570.025,,Bus stop,,
222762,34041,,,324570.3601,5816457.077,,Bus stop,,
222763,34017,,,324043.8649,5816527.076,,Bus stop,,
222764,33966,,,323627.5305,5816583.784,,Bus stop,,
222765,34052,,,321486.3634,5816205.253,,Bus stop,,
222766,34259,,,321444.5523,5815833.4,,Bus stop,,
222767,34417,,,321404.6074,5815474.814,,Bus stop,,
222768,34695,,,321365.4555,5815122.294,,Bus stop,,
222769,34832,,,321338.5388,5814899.197,,Bus stop,,
222770,34970,,,321322.4037,5814763.516,,Bus stop,,
222771,35029,,,321307.3927,5814632.074,,Bus stop,,
222772,40253,,,321287.64,5814457.65,,Bus stop,,
222773,35260,,,321274.0428,5814334.732,,Bus stop,,
222774,35797,,,321195.5448,5813575.679,,Bus stop,,
222775,41893,,,320571.7113,5812141.769,,Bus stop,,
222776,41935,,,320575.0594,5812060.669,,Bus stop,,
222777,41978,,,320570.9517,5812013.26,,Bus stop,,
222778,41998,,,320562.4875,5811979.903,,Bus stop,,
222779,42182,,,320516.2776,5811796.51,,Bus stop,,
222780,42185,,,320489.757,5811680.775,,Bus stop,,
222781,42301,,,320471.7453,5811571.328,,Bus stop,,
222782,16259,,,320384.3453,5811443.118,,Bus stop,,
222783,42871,,,319928.4552,5810929.105,,Bus stop,,
222784,42900,,,319848.4942,5810840.052,,Bus stop,,
222785,42997,,,319676.7578,5810692.589,,Bus stop,,
222786,43105,,,319480.0425,5810588.728,,Bus stop,,
222787,43455,,,318696.1484,5809980.418,,Bus stop,,
222788,43391,,,318506.1326,5810143.604,,Bus stop,,
222789,24878,,,318316.1319,5810354.084,,Bus stop,,
222790,43208,,,318153.7044,5810551.118,,Bus stop,,
222791,43201,,,317317.4578,5810441.179,,Bus stop,,
222792,40234,,,317119.7763,5810387.958,,Bus stop,,
222793,40232,,,316753.1769,5810288.724,,Bus stop,,
222871,27373,,,323073.2436,5817985.899,,Bus stop,,
222872,27389,,,323254.2037,5817959.843,,Bus stop,,
222873,27405,,,323586.5955,5817916.744,,Bus stop,,
222874,27477,,,325208.5891,5817712.738,,Bus stop,,
222875,27539,,,325657.9851,5817664.254,,Bus stop,,
222876,11235,,,325957.4902,5817627.989,,Bus stop,,
222877,27572,,,326411.0181,5817570.154,,Bus stop,,
222878,33477,,,326634.7721,5817432.357,,Bus stop,,
222879,33593,,,326651.0648,5817322.345,,Bus stop,,
222880,33598,,,326659.6956,5817160.558,,Bus stop,,
222907,33960,,,323430.8161,5816606.08,,Bus stop,,
222908,33944,,,323157.1698,5816742.343,,Bus stop,,
222909,33826,,,323011.4885,5816962.579,,Bus stop,,
222910,33697,,,322963.5832,5817071.56,,Bus stop,,
222911,33694,,,322886.4129,5816971.686,,Bus stop,,
222912,33811,,,322767.0082,5816784.834,,Bus stop,,
222913,33923,,,322661.3414,5816690.357,,Bus stop,,
222914,33918,,,322293.2721,5816731.687,,Bus stop,,
222915,33554,,,321778.3829,5817421.424,,Bus stop,,
222916,33534,,,321443.1806,5817459.717,,Bus stop,,
222917,33512,,,321176.2427,5817490.773,,Bus stop,,
222918,10264,,,320732.8292,5817541.912,,Bus stop,,
222919,33452,,,320335.3196,5817586.417,,Bus stop,,
222920,27568,,,319832.1319,5817651.637,,Bus stop,,
222921,27462,,,318632.5896,5817810.02,,Bus stop,,
222922,20840,,,318374.2708,5817857.288,,Bus stop,,
222923,20845,,,318215.9551,5817882.067,,Bus stop,,
222924,20846,,,318027.4804,5817898.249,,Bus stop,,
222925,20842,,,317705.1447,5817937.604,,Bus stop,,
222964,33762,,,320564.6267,5816939.535,,Bus stop,,
222965,39503,,,320836.034,5816906.043,,Bus stop,,
222966,33806,,,321113.4396,5816869.039,,Bus stop,,
222967,34032,,,321377.8726,5816441.864,,Bus stop,,
222968,34051,,,321709.6007,5816402.748,,Bus stop,,
222969,34070,,,322185.1226,5816348.566,,Bus stop,,
222970,34096,,,322614.6197,5816299.644,,Bus stop,,
222971,34109,,,322802.6219,5816243.624,,Bus stop,,
222972,34155,,,322965.1079,5815976.946,,Bus stop,,
223099,34283,,,323241.5328,5815978.394,,Bus stop,,
223100,34243,,,323141.1003,5816177.551,,Bus stop,,
223101,34084,,,323079.7495,5816398.863,,Bus stop,,
223102,34008,,,322950.1086,5816492.133,,Bus stop,,
223103,33993,,,322833.8353,5816598.484,,Bus stop,,
223104,33930,,,322771.686,5816678.596,,Bus stop,,
223105,33869,,,321935.5345,5816574.151,,Bus stop,,
223106,41868,,,320469.5184,5812221.411,,Bus stop,,
223107,41890,,,320521.7038,5812205.146,,Bus stop,,
223429,33952,,,316015.2516,5816424.469,,Bus stop,,
223430,48426,,,315667.2617,5816155.467,,Bus stop,,
223431,34218,,,315549.0517,5815930.895,,Bus stop,,
223432,16171,,,315502.503,5815680.149,,Bus stop,,
223433,16169,,,315435.1808,5815533.565,,Bus stop,,
223434,16167,,,315281.1994,5815435.43,,Bus stop,,
223435,16165,,,315105.2923,5815382.206,,Bus stop,,
223436,34583,,,314990.0255,5815388.064,,Bus stop,,
223437,16162,,,314826.2815,5815374.58,,Bus stop,,
223438,16160,,,314696.5402,5815341.453,,Bus stop,,
223439,16159,,,314649.1964,5815291.629,,Bus stop,,
223440,34697,,,314620.0002,5815181.903,,Bus stop,,
223441,34798,,,314564.1019,5815109.721,,Bus stop,,
223442,35238,,,314503.1571,5814331.875,,Bus stop,,
223443,55373,,,314493.9895,5814252.756,,Bus stop,,
223444,35368,,,314474.4325,5814083.168,,Bus stop,,
223445,35553,,,314299.2923,5813945.179,,Bus stop,,
223446,42008,,,314111.833,5813988.826,,Bus stop,,
223447,15052,,,314004.5421,5814014.67,,Bus stop,,
223448,35496,,,313921.9261,5814025.143,,Bus stop,,
223449,57885,,,313886.0333,5814030.636,,Bus stop,,
223450,15056,,,313839.3593,5814013.269,,Bus stop,,
223451,15055,,,313643.5856,5814010.786,,Bus stop,,
223452,35503,,,313541.6286,5813928.107,,Bus stop,,
223453,35636,,,313641.2988,5813799.8,,Bus stop,,
223454,22440,,,313732.1927,5813773.478,,Bus stop,,
223455,35685,,,313803.5377,5813692.189,,Bus stop,,
223456,8234,,,313768.5741,5813435.879,,Bus stop,,
223457,36133,,,313717.4517,5813051.461,,Bus stop,,
223458,8228,,,313641.9596,5812479.817,,Bus stop,,
223459,47435,,,313619.6028,5812274.035,,Bus stop,,
223460,41730,,,313599.7721,5812072.158,,Bus stop,,
223461,41989,,,313577.0414,5811888.357,,Bus stop,,
223462,41979,,,313546.9841,5811680.34,,Bus stop,,
223463,40532,,,313527.5316,5811540.56,,Bus stop,,
223464,42371,,,313512.531,5811435.139,,Bus stop,,
223465,42500,,,313511.3768,5811303.581,,Bus stop,,
223466,12759,,,313530.6551,5811130.191,,Bus stop,,
223467,42824,,,313555.7712,5810962.448,,Bus stop,,
223468,39214,,,313635.5839,5810558.611,,Bus stop,,
223469,43282,,,313686.9274,5810171.667,,Bus stop,,
223470,43344,,,313700.0994,5809838.698,,Bus stop,,
223471,43725,,,314009.8118,5809074.713,,Bus stop,,
223472,43991,,,314189.1147,5808762.397,,Bus stop,,
223473,8150,,,314474.6856,5808255.828,,Bus stop,,
223540,44232,,,315178.569,5808466.57,,Bus stop,,
223541,44086,,,314938.8315,5808698.531,,Bus stop,,
223542,44097,,,314776.6874,5808908.961,,Bus stop,,
223543,43893,,,314756.1023,5809134.412,,Bus stop,,
223544,43775,,,314670.1457,5809262.159,,Bus stop,,
223545,43750,,,314364.9944,5809293.386,,Bus stop,,
223546,43733,,,314064.4322,5809326.651,,Bus stop,,
223547,43720,,,313894.3525,5809340.078,,Bus stop,,
223548,43629,,,313458.2939,5809580.609,,Bus stop,,
223549,47327,,,313088.7715,5809621.849,,Bus stop,,
223550,43579,,,312771.5301,5809657.886,,Bus stop,,
223636,27580,,,315503.9211,5817700.787,,Bus stop,,
223708,34217,,,323457.5051,5816064.686,,Bus stop,,
223709,42718,,,323488.4481,5816014.879,,Bus stop,,
223710,21020,,,323488.0697,5815967.88,,Bus stop,,
223711,55654,,,323474.1848,5815923.979,,Bus stop,,
223712,34302,,,323451.5243,5815738.638,,Bus stop,,
223714,55635,,,323415.4335,5815441.167,,Bus stop,,
223715,35985,,,323176.87,5813327.061,,Bus stop,,
223716,36123,,,323167.3303,5813244.127,,Bus stop,,
223717,36147,,,323147.9045,5813093.088,,Bus stop,,
223718,41297,,,323123.0336,5812877.039,,Bus stop,,
223719,41448,,,323099.0348,5812649.077,,Bus stop,,
223720,41655,,,323068.5098,5812366.161,,Bus stop,,
223721,10192,,,323036.2497,5812067.137,,Bus stop,,
223722,42058,,,323010.5229,5811820.886,,Bus stop,,
223723,42782,,,322930.0497,5811033.285,,Bus stop,,
223724,15841,,,322912.9239,5810840.682,,Bus stop,,
223725,40211,,,322887.3122,5810649.522,,Bus stop,,
223726,43116,,,322873.5915,5810542.891,,Bus stop,,
223727,43190,,,322846.0247,5810350.493,,Bus stop,,
223728,43313,,,322809.5872,5810090.795,,Bus stop,,
223729,43425,,,322770.0347,5809794.166,,Bus stop,,
223730,43583,,,322729.0433,5809507.857,,Bus stop,,
223731,43709,,,322699.9392,5809295.855,,Bus stop,,
223732,43791,,,322682.7479,5809153.836,,Bus stop,,
223733,9376,,,322662.5487,5808968.79,,Bus stop,,
223734,43977,,,322640.1326,5808759.405,,Bus stop,,
223735,44043,,,322626.6808,5808611.042,,Bus stop,,
223736,18873,,,322611.584,5808471.13,,Bus stop,,
223737,40189,,,322601.0217,5808379.719,,Bus stop,,
224636,41931,,,312900.7483,5812101.415,,Bus stop,,
224637,47253,,,313121.4663,5812072.954,,Bus stop,,
224638,41964,,,313451.8774,5812034.047,,Bus stop,,
224639,41990,,,313790.4091,5811996.043,,Bus stop,,
224663,41700,,,313847.9568,5812493.324,,Bus stop,,
224664,41373,,,313555.717,5812860.31,,Bus stop,,
224665,8219,,,313241.7272,5812903.295,,Bus stop,,
224666,41331,,,312770.2643,5812966.911,,Bus stop,,
225183,35638,,,313700.9401,5813891.721,,Bus stop,,
225184,35534,,,313848.5144,5813996.621,,Bus stop,,
225185,57886,,,313957.0164,5814072.622,,Bus stop,,
225186,22424,,,314019.8025,5814116.299,,Bus stop,,
225187,22438,,,314040.3612,5814130.663,,Bus stop,,
225188,35449,,,314187.6357,5814232.097,,Bus stop,,
225189,35300,,,314372.9116,5814361.295,,Bus stop,,
225282,35225,,,314252.7799,5814418.722,,Bus stop,,
225283,35202,,,314082.5815,5814561.412,,Bus stop,,
225284,8543,,,314106.9559,5814771.683,,Bus stop,,
225285,24563,,,314142.6504,5815050.19,,Bus stop,,
225286,34700,,,314008.2787,5815332.318,,Bus stop,,
225287,34612,,,313726.8034,5815466.458,,Bus stop,,
225288,34532,,,313259.2805,5815690.812,,Bus stop,,
225289,34314,,,312783.728,5815921.927,,Bus stop,,
225330,42012,,,314157.7097,5811951.628,,Bus stop,,
225331,42037,,,314557.6319,5811903.426,,Bus stop,,
225332,42091,,,314812.9604,5811993.517,,Bus stop,,
225333,42004,,,314845.3502,5812244.633,,Bus stop,,
225334,41759,,,314881.3923,5812539.584,,Bus stop,,
225335,41499,,,314905.5837,5812767.43,,Bus stop,,
225336,41393,,,315032.6525,5813182.222,,Bus stop,,
225337,55458,,,315166.3475,5813567.895,,Bus stop,,
225338,35812,,,315212.7198,5813710.298,,Bus stop,,
225339,35633,,,315190.3854,5813844.997,,Bus stop,,
225340,15050,,,315083.0472,5813850.563,,Bus stop,,
225341,35313,,,315430.0974,5814436.98,,Bus stop,,
225342,35111,,,315459.5642,5814675.658,,Bus stop,,
225343,34991,,,315471.4475,5814817.699,,Bus stop,,
225344,34932,,,315312.3896,5814890.612,,Bus stop,,
225345,34902,,,314977.4084,5814969.319,,Bus stop,,
225346,34838,,,314714.7215,5815058.662,,Bus stop,,
225374,33715,,,313240.9183,5816903.15,,Bus stop,,
225375,33861,,,313033.9709,5816732.75,,Bus stop,,
225376,33927,,,312895.9811,5816617.778,,Bus stop,,
225377,33980,,,312648.1231,5816412.781,,Bus stop,,
225433,8527,,,313779.8144,5817066.493,,Bus stop,,
225434,37864,,,313798.5375,5817219.082,,Bus stop,,
225435,47482,,,313834.7983,5817495.45,,Bus stop,,
225436,27550,,,313259.8309,5817648.79,,Bus stop,,
225438,27493,,,312824.8265,5817632.595,,Bus stop,,
225474,34933,,,315557.9795,5814868.414,,Bus stop,,
225475,34945,,,315788.9075,5814841.043,,Bus stop,,
225476,16147,,,316008.328,5814817.051,,Bus stop,,
225477,16155,,,316090.1765,5814811.061,,Bus stop,,
225478,16156,,,316146.2248,5814818.944,,Bus stop,,
225479,16152,,,316240.7107,5814864.045,,Bus stop,,
225480,16150,,,316481.2213,5815042.974,,Bus stop,,
225481,34754,,,316872.1075,5815362.297,,Bus stop,,
225482,34517,,,317033.1549,5815638.272,,Bus stop,,
225483,34377,,,316977.4293,5815857.164,,Bus stop,,
225484,34268,,,317007.2067,5816125.624,,Bus stop,,
225485,8507,,,317041.0802,5816423.9,,Bus stop,,
225486,33970,,,317073.5979,5816713.642,,Bus stop,,
225487,48678,,,317094.5357,5816895.473,,Bus stop,,
225488,33781,,,317103.2277,5816970.601,,Bus stop,,
225489,33720,,,317127.5767,5817206.868,,Bus stop,,
225512,35809,,,321285.9225,5813609.107,,Bus stop,,
225513,35798,,,321201.5082,5813708.395,,Bus stop,,
225514,40254,,,321214.0925,5813821.18,,Bus stop,,
225515,35599,,,321232.4654,5813980.69,,Bus stop,,
225516,35463,,,321255.2724,5814199.551,,Bus stop,,
225517,35290,,,321138.74,5814328.081,,Bus stop,,
225518,35271,,,320878.1961,5814358.086,,Bus stop,,
225519,35194,,,320087.279,5814450.697,,Bus stop,,
225520,21425,,,319989.3097,5814454.426,,Bus stop,,
225521,35192,,,319917.7723,5814395.648,,Bus stop,,
225522,36459,,,319860.8,5814335.695,,Bus stop,,
225523,35344,,,319811.2107,5814289.403,,Bus stop,,
225524,35343,,,319711.965,5814265.684,,Bus stop,,
225525,40256,,,319588.3521,5814276.539,,Bus stop,,
225526,35307,,,319451.7225,5814291.583,,Bus stop,,
225527,35297,,,319271.7084,5814312.584,,Bus stop,,
225528,35281,,,319071.6976,5814336.585,,Bus stop,,
225529,35265,,,318941.1815,5814397.604,,Bus stop,,
225530,40265,,,318745.9412,5814626.269,,Bus stop,,
225531,40244,,,318557.9444,5814845.025,,Bus stop,,
225532,34924,,,318430.4066,5814892.571,,Bus stop,,
225533,34896,,,318252.3695,5814913.076,,Bus stop,,
225534,34892,,,318002.8839,5814943.574,,Bus stop,,
225535,34874,,,317806.7529,5814966.758,,Bus stop,,
225536,34866,,,317661.5021,5814985.362,,Bus stop,,
225537,34857,,,317494.3852,5814966.602,,Bus stop,,
225538,40243,,,316942.7856,5814548.095,,Bus stop,,
225539,35422,,,316051.8442,5814201.568,,Bus stop,,
225540,35357,,,315541.6396,5814266.107,,Bus stop,,
225579,35266,,,318943.3974,5814353.197,,Bus stop,,
225580,40267,,,318860.0604,5814363.365,,Bus stop,,
225581,36612,,,318796.5428,5814259.232,,Bus stop,,
225582,36617,,,318767.6955,5813992.965,,Bus stop,,
225583,36618,,,318781.2078,5813820.009,,Bus stop,,
225584,35688,,,318864.5572,5813785.639,,Bus stop,,
225585,37772,,,319093.8092,5813834.711,,Bus stop,,
225586,35592,,,319113.9875,5813987.026,,Bus stop,,
225659,41975,,,317224.33,5812038.597,,Bus stop,,
225660,41986,,,317668.1371,5812001.008,,Bus stop,,
225661,42019,,,317957.5477,5811940.747,,Bus stop,,
